Date,BlockP,BlockT,C1P,C1T,C1L,C2P,C2T,C2interfacial_L,С2petrol_L,OH_T,OH_interfacial_L,OH_P,C3T,C3L,P1Tinput,P1Toutput,P1Pinput,P1Poutput,P1Тcoolant,P1Tgases,P1Рburner,P2Tinput,P2Toutput,P2Pinput,P2Poutput,P2Tcoolant,P2Tgases,P2Pburner,BEV1L,BEV1V_water,BEV1V_petrol,BEV1T_water,Water,Vlagomer
2023-01-11 08:00:00,6.3,15,6.2,13.7,65,4.2,57.6,64,75,1.0,41.0,53,31,9,29.3,55.2,5.0,4.7,57.0,110.5,0.2,28.5,61.0,4.9,4.6,61.9,92.0,0.2,70,17.932,0,33,2.1765107,0.09
2023-01-11 10:00:00,6.3,15,6.2,13.7,65,4.2,57.6,64,75,1.0,41.0,53,31,9,29.3,55.2,5.0,4.7,57.0,114.0,0.2,28.5,61.0,4.9,4.6,61.9,98.0,0.2,88,24.777,0,33,2.126338500000001,0.09
2023-01-11 12:00:00,6.3,15,6.2,13.7,65,4.2,57.6,64,75,1.0,41.0,53,31,9,29.3,55.2,5.0,4.7,57.0,114.0,0.2,28.5,61.0,4.9,4.6,61.9,98.0,0.2,101,29.994,0,33,2.1305244999999995,0.09
2023-01-11 14:00:00,6.3,15,6.0,14.0,65,4.2,57.6,64,75,1.0,41.0,53,32,9,28.3,55.3,5.0,4.7,57.3,113.7,0.2,28.0,60.7,4.9,4.6,61.8,92.3,0.2,114,35.38,0,33,2.1820721,0.08
2023-01-11 16:00:00,6.3,15,6.0,14.0,65,4.2,57.6,64,75,1.0,41.0,53,32,9,28.0,55.0,5.0,4.7,57.0,112.0,0.2,28.3,60.9,4.9,4.6,62.0,93.0,0.2,81,22.056,0,33,2.2524268000000007,0.08
2023-01-11 18:00:00,6.3,15,6.0,14.0,65,4.2,57.6,64,75,1.0,41.0,53,32,9,28.0,55.2,5.0,4.7,57.3,114.1,0.2,29.4,61.0,4.9,4.6,62.0,93.0,0.2,89,25.172,0,33,2.1118071,0.08
2023-01-11 20:00:00,6.3,15,5.9,13.8,66,4.2,57.6,64,75,1.0,52.0,53,32,9,29.8,55.5,4.9,4.7,58.4,115.5,0.2,30.0,59.1,4.9,4.6,61.1,92.4,0.2,105,31.636,0,33,2.1240960000000007,0.08
2023-01-12 00:00:00,6.3,15,5.8,13.7,65,4.2,57.6,64,75,1.0,52.0,53,32,9,30.0,54.8,4.9,4.6,57.1,108.7,0.2,28.8,60.0,4.8,4.6,61.3,90.8,0.2,131,42.598,0,33,2.177288099999999,0.12
2023-01-12 02:00:00,6.3,15,6.0,13.8,66,4.1,58.0,64,75,1.0,41.0,53,31,9,28.8,57.5,5.0,4.7,58.0,102.6,0.2,29.0,60.0,5.0,4.7,61.3,88.9,0.2,142,47.331,0,33,1.5286739000000005,0.14
2023-01-12 04:00:00,6.3,15,6.0,13.7,65,4.2,58.0,64,75,1.0,52.0,53,31,9,27.0,60.0,5.0,4.7,60.4,112.5,0.2,28.6,58.7,4.9,4.7,61.2,89.9,0.2,155,52.947,0,33,1.5522636999999997,0.12
2023-01-12 06:00:00,6.3,15,6.0,13.6,65,4.2,58.0,64,75,1.0,52.0,53,31,9,27.4,57.1,5.0,4.7,57.7,105.9,0.2,30.0,60.0,4.9,4.6,61.4,91.1,0.2,164,56.828,0,33,1.5453217999999995,0.12
2023-01-12 08:00:00,6.3,15,6.0,13.6,65,4.2,58.0,64,75,1.0,52.0,53,31,9,27.4,57.0,5.0,4.7,60.2,107.0,0.2,30.0,60.4,4.9,4.6,61.7,92.0,0.2,119,37.486,0,33,1.532239800000001,0.09
2023-01-12 10:00:00,6.3,15,6.0,13.6,65,4.2,58.0,64,75,1.0,52.0,53,31,9,17.8,56.1,5.0,4.7,58.3,111.8,0.2,21.7,60.4,5.0,4.7,61.7,92.0,0.2,150,50.786,0,33,1.527006999999999,0.09
2023-01-12 12:00:00,6.3,15,6.0,13.6,77,4.2,58.0,64,80,1.0,52.0,53,31,9,17.8,56.5,5.0,4.7,58.7,112.0,0.2,22.0,60.1,5.0,4.7,61.0,95.0,0.2,167,58.117,0,33,1.2308263,0.08
2023-01-12 14:00:00,6.3,15,6.0,13.6,67,4.2,58.0,64,75,1.0,52.0,53,31,9,19.2,55.2,5.0,4.7,57.9,102.7,0.2,26.2,56.6,5.1,4.8,59.3,129.2,0.2,180,63.664,0,33,1.5923326000000009,0.08
2023-01-12 16:00:00,6.3,15,6.0,13.6,65,4.2,58.0,64,75,1.0,52.0,53,31,9,19.2,55.0,5.0,4.7,58.0,104.0,0.2,26.2,57.0,5.0,4.7,60.0,130.0,0.2,145,48.626,0,33,1.7998088999999984,0.08
2023-01-12 18:00:00,6.3,15,6.0,13.6,65,4.2,58.0,64,75,1.0,52.0,53,30,9,26.9,56.0,5.0,4.7,58.8,104.1,0.2,27.5,57.5,4.9,4.7,59.5,129.9,0.2,163,56.397,0,33,1.584145800000001,0.09
2023-01-12 20:00:00,6.3,15,6.0,13.6,65,4.2,58.0,64,75,1.0,52.0,53,30,9,27.9,56.6,5.1,4.8,57.5,99.7,0.2,28.5,58.9,5.0,4.7,60.9,90.5,0.2,171,59.832,0,33,1.5889988,0.14
2023-01-13 00:00:00,6.3,15,6.0,13.8,70,4.2,58.0,64,75,1.0,52.0,53,30,9,29.1,56.9,5.0,4.7,57.7,102.9,0.2,29.8,60.0,4.9,4.6,61.9,92.0,0.2,192,68.697,0,33,1.523040200000001,0.14
2023-01-13 02:00:00,6.3,15,5.8,13.8,66,4.1,58.0,64,75,1.0,52.0,53,31,9,29.4,57.1,5.0,4.7,59.3,107.9,0.2,29.4,59.8,4.9,4.7,61.7,92.0,0.2,204,73.609,0,33,1.7027872000000013,0.14
2023-01-13 04:00:00,6.3,15,5.8,13.8,65,4.1,58.0,64,75,1.0,52.0,53,31,9,29.4,57.1,5.0,4.7,59.3,107.9,0.2,29.4,59.8,4.9,4.7,61.7,92.0,0.2,218,79.134,0,33,1.7600911999999989,0.14
2023-01-13 06:00:00,6.3,15,5.8,13.8,65,4.1,58.0,64,75,1.0,52.0,53,31,9,29.4,57.1,5.0,4.7,59.3,107.9,0.2,29.4,59.8,4.9,4.7,61.7,92.0,0.2,169,58.975,0,33,1.6330479999999994,0.12
2023-01-13 08:00:00,6.3,15,5.8,13.8,65,4.1,58.0,64,75,1.0,52.0,53,32,9,29.0,57.0,5.0,4.7,59.5,109.0,0.2,29.2,60.0,4.9,4.7,62.0,94.1,0.2,184,65.353,0,33,1.7102344000000007,0.14
2023-01-13 10:00:00,6.3,15,5.8,13.8,66,4.1,58.0,64,75,1.0,52.0,53,32,9,29.0,57.0,5.0,4.7,59.5,109.0,0.2,29.2,60.0,4.9,4.7,62.0,94.1,0.2,198,71.171,0,33,1.6845519999999985,0.14
2023-01-13 12:00:00,6.3,15,5.8,13.8,66,4.1,58.0,64,75,1.0,52.0,53,32,9,29.0,57.0,5.0,4.7,59.5,110.0,0.2,29.2,60.0,4.9,4.7,62.0,95.0,0.2,214,77.582,0,33,1.662651200000001,0.1
2023-01-13 14:00:00,6.3,15,5.8,13.8,66,4.1,58.0,64,75,1.0,52.0,53,32,9,28.0,58.5,5.0,4.7,61.2,115.5,0.2,28.2,56.2,4.9,4.7,57.8,129.0,0.2,228,82.909,0,33,1.6505175999999986,0.12
2023-01-13 16:00:00,6.3,15,5.8,13.8,66,4.1,58.0,64,75,1.0,52.0,53,32,9,28.0,58.5,5.0,4.7,61.2,115.5,0.2,28.2,56.2,4.9,4.7,57.8,129.0,0.2,212,76.797,0,33,1.699052000000001,0.12
2023-01-13 18:00:00,6.3,15,5.8,13.8,66,4.1,58.0,64,75,1.0,52.0,53,32,9,27.8,59.0,5.0,4.7,62.0,116.0,0.2,28.0,56.0,4.9,4.7,58.0,135.0,0.2,178,62.816,0,33,1.6987503999999995,0.12
2023-01-13 20:00:00,6.3,15,5.7,14.0,70,4.2,56.0,65,75,1.0,52.0,53,32,9,27.8,54.5,4.9,4.7,57.0,99.0,0.2,27.9,56.5,4.8,4.6,58.1,129.5,0.2,191,68.282,0,33,1.6327463999999994,0.11
2023-01-14 00:00:00,6.3,15,5.8,14.0,70,4.3,57.0,64,75,1.0,52.0,53,32,9,28.7,57.8,4.9,4.6,59.6,104.3,0.2,28.8,59.5,5.0,4.7,61.4,97.2,0.2,193,69.112,0,33,1.7180991999999995,0.11
2023-01-14 02:00:00,6.3,15,5.9,13.9,68,4.3,58.0,64,75,1.0,42.0,53,31,9,29.4,57.1,5.0,4.7,59.3,107.9,0.2,29.4,59.8,4.9,4.7,61.7,92.0,0.2,221,80.283,0,33,1.4412525,0.11
2023-01-14 04:00:00,6.3,15,5.9,13.9,68,4.2,58.0,64,75,1.0,42.0,53,32,9,27.4,56.1,4.9,4.6,59.1,247.0,0.2,28.4,59.8,4.8,4.6,61.6,96.5,0.2,152,51.651,0,33,1.4274149999999983,0.11
2023-01-14 06:00:00,6.3,15,5.9,13.7,64,4.2,58.0,64,73,1.0,45.0,53,32,9,28.7,55.9,5.0,4.7,58.6,99.7,0.2,28.8,59.6,4.9,4.6,61.3,96.2,0.2,164,56.828,0,33,1.4831749999999997,0.11
2023-01-14 08:00:00,6.3,15,5.9,13.8,64,4.2,58.0,64,73,1.0,45.0,53,32,9,28.2,58.4,5.0,4.7,60.8,103.0,0.2,28.9,59.7,4.9,4.7,61.2,111.0,0.2,192,68.697,0,33,1.4215930000000017,0.08
2023-01-14 10:00:00,6.3,15,5.9,13.8,64,4.2,58.0,64,73,1.0,45.0,53,32,9,28.2,58.4,5.0,4.7,60.8,102.0,0.2,28.9,59.7,4.9,4.7,61.2,108.0,0.2,200,71.987,0,33,1.3605029999999991,0.08
2023-01-14 12:00:00,6.3,15,5.9,13.8,65,4.2,58.0,64,73,1.0,45.0,53,32,9,28.9,55.8,4.8,4.6,58.5,114.3,0.2,29.3,60.2,4.8,4.6,62.3,105.3,0.2,209,75.611,0,33,1.4533065000000005,0.08
2023-01-14 14:00:00,6.3,15,5.9,13.8,72,4.2,58.0,64,73,1.0,45.0,53,32,9,28.9,55.8,4.8,4.6,58.5,114.0,0.2,29.3,60.2,4.8,4.6,62.3,107.0,0.2,221,80.283,0,33,1.419440499999999,0.09
2023-01-14 16:00:00,6.3,15,5.9,13.8,64,4.2,58.0,64,73,1.0,45.0,53,32,9,28.9,55.8,4.8,4.6,58.5,114.0,0.2,29.3,60.2,4.8,4.6,62.3,107.0,0.2,87,24.384,0,33,1.4731300000000007,0.09
2023-01-14 18:00:00,6.3,15,5.9,13.8,64,4.2,58.0,64,73,1.0,45.0,53,32,9,28.9,55.8,4.8,4.6,58.5,114.0,0.2,29.3,60.2,4.8,4.6,62.3,107.0,0.2,105,31.636,0,33,1.4340775000000008,0.09
2023-01-14 20:00:00,6.3,15,5.9,13.8,69,4.3,57.0,64,73,1.0,51.6,53,32,9,28.6,55.1,5.0,4.7,56.5,58.3,0.2,28.3,56.5,5.0,4.7,58.3,129.0,0.2,121,38.333,0,33,1.4728019999999982,0.08
2023-01-15 00:00:00,6.3,15,6.0,13.9,69,4.4,56.0,64,73,1.0,51.0,53,32,9,28.2,55.0,5.0,4.7,57.7,98.8,0.2,27.9,55.9,4.9,4.6,57.8,127.7,0.2,138,45.606,0,33,1.493506999999999,0.08
2023-01-15 02:00:00,6.3,15,6.0,13.9,68,4.3,55.8,64,75,1.1,51.0,53,32,9,27.9,55.0,4.8,4.6,57.7,100.0,0.2,28.2,56.1,4.8,4.5,57.9,125.3,0.2,119,37.486,0,33,1.4613000000000005,0.12
2023-01-15 04:00:00,6.3,15,5.9,13.9,68,4.3,57.0,64,75,1.1,51.0,53,32,9,29.0,54.3,4.9,4.7,57.6,102.9,0.2,29.2,58.0,4.9,4.7,60.2,128.2,0.2,120,37.909,0,33,1.3779999999999988,0.12
2023-01-15 06:00:00,6.3,15,5.9,13.9,67,4.3,56.0,64,75,1.1,51.0,53,32,9,30.0,54.3,4.9,4.7,57.5,104.5,0.2,29.3,55.7,4.8,4.6,57.7,126.3,0.2,139,46.037,0,33,1.5032600000000018,0.12
2023-01-15 08:00:00,6.3,15,5.9,13.9,63,4.3,56.0,64,75,1.1,51.0,53,32,9,30.0,54.3,4.9,4.7,57.5,105.0,0.2,29.3,55.7,4.8,4.7,57.7,131.0,0.2,149,50.354,0,33,1.4515199999999988,0.11
2023-01-15 10:00:00,6.2,15,5.9,13.9,64,4.3,56.0,64,75,1.1,51.0,53,32,9,27.6,55.0,5.0,4.7,57.4,109.5,0.2,28.1,55.3,4.9,4.7,57.7,125.7,0.2,161,55.536,0,33,1.399740000000001,0.11
2023-01-15 12:00:00,6.2,15,5.9,13.9,68,4.3,56.0,64,75,1.1,51.0,53,32,9,28.0,55.0,5.0,4.7,57.4,110.0,0.2,27.5,55.3,4.9,4.7,57.7,126.0,0.2,112,34.542,0,33,1.42088,0.1
2023-01-15 14:00:00,6.2,15,5.9,13.9,65,4.3,56.0,64,75,1.1,51.0,53,32,9,27.9,54.8,5.0,4.7,57.8,109.1,0.2,28.2,59.6,4.9,4.7,57.7,138.5,0.2,119,37.486,0,33,1.4359399999999989,0.09
2023-01-15 16:00:00,6.2,15,5.9,13.9,66,4.3,56.0,64,75,1.1,51.0,53,33,9,25.8,55.2,5.0,4.7,58.0,108.2,0.2,26.9,57.0,4.9,4.7,58.8,127.3,0.2,129,41.741,0,33,1.4746999999999997,0.09
2023-01-15 18:00:00,6.2,15,5.9,13.9,65,4.3,56.0,64,75,1.1,51.0,53,32,9,27.8,57.0,4.9,4.6,57.7,105.9,0.2,28.5,56.3,4.8,4.5,58.1,125.6,0.2,138,45.606,0,33,1.4400600000000003,0.09
2023-01-15 20:00:00,6.2,15,5.9,14.0,68,4.3,56.0,64,75,1.1,51.0,53,32,9,26.9,54.5,4.9,4.6,57.6,106.0,0.2,27.3,55.0,4.8,4.6,57.6,125.6,0.2,147,49.49,0,33,1.449240000000001,0.29
2023-01-16 00:00:00,6.2,15,5.8,14.0,69,4.3,57.5,62,75,1.1,51.0,50,32,9,18.8,55.9,4.9,4.6,58.4,109.4,0.2,18.7,58.4,4.9,4.6,60.0,127.7,0.2,178,62.816,0,33,1.48036,0.1
2023-01-16 02:00:00,6.3,15,5.9,14.0,71,4.2,56.0,63,75,1.1,45.0,53,32,9,28.2,54.4,4.9,4.7,57.1,107.7,0.2,28.3,59.6,4.8,4.6,61.4,132.2,0.2,185,65.773,0,33,1.8319859999999988,0.1
2023-01-16 04:00:00,6.3,15,5.9,14.0,70,4.3,56.0,63,75,1.1,50.3,45,32,9,27.9,56.5,5.0,4.7,59.2,112.5,0.2,28.2,60.0,4.9,4.6,61.8,138.9,0.2,198,71.171,0,33,1.836952000000002,0.1
2023-01-16 06:00:00,6.3,15,5.9,14.0,70,4.3,56.0,63,75,1.1,50.3,45,32,9,28.3,55.0,4.9,4.7,57.9,107.2,0.2,28.5,56.0,4.9,4.6,57.7,125.1,0.2,207,74.814,0,33,1.930785999999999,0.1
2023-01-16 08:00:00,6.3,15,5.9,14.0,70,4.3,56.0,63,75,1.1,50.3,45,32,9,28.3,55.0,4.9,4.7,57.9,108.0,0.2,28.5,56.0,4.9,4.6,57.7,126.0,0.2,138,45.606,0,33,1.833,0.1
2023-01-16 10:00:00,6.3,15,5.9,14.0,70,4.3,56.0,63,75,1.1,50.3,45,32,9,28.6,56.6,4.9,4.7,58.2,112.2,0.2,28.3,56.3,4.9,4.6,58.8,131.6,0.2,146,49.058,0,33,1.879332000000001,0.1
2023-01-16 12:00:00,6.3,15,5.9,14.0,70,4.3,56.0,63,75,1.1,50.3,45,32,9,28.6,56.6,4.9,4.7,58.2,115.0,0.2,28.3,56.3,4.9,4.6,58.8,125.0,0.2,158,54.242,0,33,1.852786,0.1
2023-01-16 14:00:00,6.3,15,5.9,14.0,70,4.3,56.0,63,75,1.1,50.3,45,32,9,28.0,56.6,4.9,4.7,58.0,120.0,0.2,28.3,56.0,4.9,4.6,58.8,120.0,0.2,166,57.688,0,33,1.8175299999999992,0.09
2023-01-16 16:00:00,6.3,15,5.9,14.0,70,4.3,56.0,63,75,1.1,50.3,45,32,9,29.5,54.4,4.9,4.6,57.7,106.6,0.2,28.3,57.5,4.9,4.6,59.5,132.6,0.2,135,44.315,0,33,1.9180200000000007,0.09
2023-01-16 18:00:00,6.3,15,5.9,14.0,70,4.3,56.0,63,75,1.1,50.3,45,32,9,29.5,54.4,4.9,4.6,57.7,106.6,0.2,28.3,57.5,4.9,4.6,59.5,132.6,0.2,147,49.49,0,33,1.8879119999999991,0.09
2023-01-16 20:00:00,6.3,15,5.9,14.0,74,4.1,56.0,65,75,1.1,51.0,45,32,9,28.1,54.8,4.9,4.7,57.5,107.7,0.2,28.4,61.7,4.9,4.6,61.7,143.1,0.2,160,55.105,0,33,1.813214,0.19
2023-01-17 00:00:00,6.3,15,5.9,14.0,80,4.1,57.0,64,75,1.1,52.0,45,32,9,28.2,54.6,4.9,4.6,57.4,108.0,0.2,28.3,56.5,4.8,4.6,56.5,58.3,0.2,181,64.087,0,33,1.894984,0.19
2023-01-17 02:00:00,6.3,15,5.9,14.0,71,4.2,56.0,63,75,1.1,50.3,45,32,9,29.5,55.5,4.9,4.6,59.0,112.0,0.2,29.3,56.3,4.8,4.6,58.4,130.0,0.2,195,69.938,0,33,1.7144567999999998,0.18
2023-01-17 04:00:00,6.3,15,5.9,14.0,71,4.2,56.0,63,75,1.1,50.3,45,32,9,27.9,54.9,4.9,4.7,57.6,108.1,0.2,28.5,57.5,4.8,4.6,57.5,130.5,0.2,203,73.205,0,33,1.6783344000000002,0.18
2023-01-17 06:00:00,6.3,15,5.8,14.0,67,4.3,56.0,63,75,1.1,50.3,45,32,9,27.0,54.4,4.9,4.6,57.2,107.5,0.2,27.8,55.9,4.8,4.6,57.6,129.3,0.2,214,77.582,0,33,1.7027176000000004,0.18
2023-01-17 08:00:00,6.3,15,5.8,14.0,65,4.3,56.0,63,75,1.1,50.3,45,32,9,28.7,57.2,5.0,4.7,59.9,109.0,0.2,28.8,56.4,4.9,4.6,58.1,135.1,0.2,151,51.219,0,33,1.6867095999999997,0.1
2023-01-17 10:00:00,6.3,15,5.8,14.0,67,4.3,56.0,63,75,1.1,50.3,45,32,9,28.5,57.0,5.0,4.7,59.7,107.5,0.2,28.4,56.2,4.9,4.6,58.0,136.9,0.2,160,55.105,0,33,1.6676392000000002,0.1
2023-01-17 12:00:00,6.3,15,5.8,14.0,66,4.3,56.0,63,75,1.1,50.3,45,32,9,28.6,57.3,5.0,4.7,59.7,107.5,0.2,28.5,56.3,4.9,4.6,58.2,141.3,0.2,169,58.975,0,33,1.6600759999999997,0.08
2023-01-17 14:00:00,6.3,15,5.8,14.0,66,4.3,56.0,63,75,1.1,50.3,45,32,9,27.0,55.4,5.0,4.7,57.9,110.9,0.2,27.4,56.2,4.9,4.6,58.0,132.3,0.2,132,43.027,0,33,1.6906535999999996,0.08
2023-01-17 16:00:00,6.3,15,5.8,14.0,66,4.3,56.0,63,75,1.1,50.3,45,32,9,27.3,55.7,5.0,4.7,58.0,111.0,0.2,27.2,56.0,4.9,4.6,57.8,132.0,0.2,145,48.626,0,33,1.6278744000000005,0.08
2023-01-17 18:00:00,6.3,15,5.8,14.0,66,4.3,56.0,63,75,1.1,50.3,45,32,9,27.7,55.9,5.0,4.7,58.3,113.2,0.2,28.1,56.2,4.9,4.6,58.0,135.3,0.2,149,50.354,0,33,1.7401855999999998,0.09
2023-01-17 20:00:00,6.3,15,5.9,14.0,66,4.2,56.0,63,75,1.1,50.3,53,32,9,27.8,55.0,4.9,4.6,57.6,108.0,0.2,28.2,57.0,4.9,4.6,59.6,275.0,0.2,162,55.967,0,33,1.6046048000000002,0.13
2023-01-18 00:00:00,6.3,15,5.9,14.0,65,4.2,56.0,63,75,1.1,50.3,53,32,9,27.7,56.8,5.0,4.7,59.8,114.3,0.2,28.0,59.7,4.8,4.5,61.9,146.0,0.2,182,64.51,0,33,1.6828119999999995,0.13
2023-01-18 02:00:00,6.3,15,5.9,14.0,76,4.2,56.0,63,75,1.1,50.3,45,32,9,29.5,55.5,4.9,4.6,59.0,112.0,0.2,29.3,56.3,4.8,4.6,58.4,130.0,0.2,195,69.938,0,33,1.5457839999999994,0.13
2023-01-18 04:00:00,6.3,15,5.9,14.0,72,4.1,56.0,63,75,1.1,51.0,53,32,9,27.2,58.8,4.9,4.6,61.7,129.8,0.2,27.2,55.8,4.8,4.6,55.8,128.8,0.2,204,73.609,0,33,1.7241260000000005,0.13
2023-01-18 06:00:00,6.3,15,5.9,14.0,72,4.1,56.0,63,75,1.1,51.0,53,32,9,27.5,55.3,4.9,4.6,58.2,110.5,0.2,28.0,56.7,4.8,4.6,56.4,129.8,0.2,218,79.134,0,33,1.578282999999999,0.13
2023-01-18 08:00:00,6.3,15,5.9,14.0,63,4.1,56.0,63,75,1.1,51.0,53,32,9,28.1,55.5,4.9,4.6,58.4,111.0,0.2,28.0,56.1,4.8,4.6,56.8,135.2,0.2,164,56.828,0,33,1.6447300000000007,0.11
2023-01-18 10:00:00,6.3,15,5.9,14.0,63,4.1,56.0,63,75,1.1,51.0,53,32,9,28.1,55.5,4.9,4.6,58.4,111.0,0.2,28.0,56.1,4.8,4.6,56.8,135.2,0.2,173,60.687,0,33,1.739972999999999,0.11
2023-01-18 12:00:00,6.3,15,5.9,14.0,65,4.1,56.0,63,75,1.1,51.0,53,32,9,26.8,56.0,4.9,4.6,58.6,118.1,0.2,27.6,55.2,4.9,4.6,56.8,145.7,0.2,189,67.449,0,33,1.5544550000000006,0.1
2023-01-18 14:00:00,6.3,15,5.9,14.0,69,4.1,56.0,63,75,1.1,51.0,53,32,9,26.8,56.0,4.9,4.6,58.6,118.1,0.2,27.6,55.2,4.9,4.6,56.8,145.7,0.2,198,71.171,0,33,1.5720959999999986,0.09
2023-01-18 16:00:00,6.3,15,5.9,14.0,64,4.1,56.0,63,75,1.1,51.0,53,32,9,28.6,55.0,4.9,4.7,57.8,106.6,0.2,28.7,59.5,4.9,4.6,62.0,61.6,0.2,164,56.828,0,33,1.6714790000000013,0.09
2023-01-18 18:00:00,6.3,15,5.9,14.0,64,4.1,56.0,63,75,1.1,51.0,53,32,9,28.4,55.1,4.9,4.7,57.9,108.0,0.2,28.8,59.1,4.9,4.6,61.8,75.8,0.2,123,39.182,0,33,1.5881499999999995,0.09
2023-01-18 20:00:00,6.3,15,5.9,14.0,64,4.1,56.0,63,75,1.1,51.0,53,32,9,27.4,54.2,4.9,4.7,57.6,110.5,0.2,28.6,55.7,4.9,4.8,55.8,130.7,0.2,141,46.899,0,33,1.6393480000000002,0.15
2023-01-19 00:00:00,6.3,15,5.9,14.0,64,4.1,56.0,63,75,1.1,51.0,53,32,9,28.2,55.0,4.8,4.6,57.6,113.4,0.2,28.3,56.8,4.8,4.5,58.6,131.3,0.2,156,53.379,0,33,1.6715480000000007,0.15
2023-01-19 02:00:00,6.3,15,5.9,14.0,64,4.2,56.0,63,75,1.1,50.3,53,32,9,27.2,55.0,4.8,4.6,57.7,114.2,0.2,28.1,59.9,4.8,4.6,61.8,144.6,0.2,167,58.117,0,33,1.4287342999999992,0.12
2023-01-19 04:00:00,6.3,15,5.9,14.0,67,4.2,56.0,63,75,1.1,50.3,53,32,9,26.9,55.1,4.9,4.7,57.7,113.0,0.2,27.4,59.9,4.9,4.6,61.7,142.9,0.2,175,61.54,0,33,1.439351199999999,0.12
2023-01-19 06:00:00,6.3,15,5.9,14.0,67,4.2,56.0,63,75,1.1,50.3,53,32,9,26.9,55.1,4.9,4.7,57.7,115.0,0.2,27.4,59.9,4.9,4.6,61.7,143.0,0.2,185,65.773,0,33,1.4322259000000008,0.12
2023-01-19 08:00:00,6.3,15,5.9,14.0,65,4.2,56.0,63,75,1.1,50.3,53,32,9,27.7,54.9,4.9,4.7,57.5,108.3,0.2,28.2,57.6,4.9,4.7,60.0,276.2,0.2,146,49.058,0,33,1.4236795999999992,0.13
2023-01-19 10:00:00,6.3,15,5.9,14.0,67,4.2,56.0,63,75,1.1,50.3,53,32,9,27.7,54.9,4.9,4.7,57.5,108.3,0.2,28.2,57.6,4.9,4.7,60.0,205.3,0.2,155,52.947,0,33,1.3839119,0.12
2023-01-19 12:00:00,6.3,15,5.9,14.0,70,4.2,56.0,63,75,1.1,50.3,53,32,9,27.7,54.9,4.9,4.7,57.5,125.3,0.2,28.2,57.6,4.9,4.7,60.0,200.0,0.2,163,56.397,0,33,1.4466389000000008,0.12
2023-01-19 14:00:00,6.3,15,5.9,14.0,59,4.2,56.0,63,75,1.1,50.3,53,32,9,27.7,54.9,4.9,4.7,57.5,131.1,0.2,28.2,57.6,4.9,4.7,60.0,198.1,0.2,170,59.404,0,33,1.5105026999999993,0.1
2023-01-19 16:00:00,6.3,15,5.9,14.0,59,4.2,56.0,63,75,1.1,50.3,53,32,9,27.5,55.4,5.0,4.7,58.0,145.6,0.2,28.1,59.8,4.9,4.7,60.0,198.1,0.2,179,63.24,0,33,1.3845209000000005,0.1
2023-01-19 18:00:00,6.3,15,5.9,14.0,65,4.3,56.0,64,75,1.1,50.3,53,32,9,28.1,55.4,5.0,4.7,58.0,138.1,0.2,28.1,58.9,4.9,4.7,59.9,178.1,0.2,197,70.761,0,33,1.3499296999999992,0.1
2023-01-19 20:00:00,6.3,15,5.9,14.0,65,4.3,56.0,64,75,1.1,50.3,53,32,9,26.0,55.2,4.9,4.7,58.0,113.0,0.2,25.4,59.3,4.9,4.7,61.3,138.9,0.2,207,74.814,0,33,1.420391,0.07
2023-01-20 00:00:00,6.3,15,5.9,14.0,65,4.3,56.0,64,75,1.1,50.3,53,32,9,26.4,54.9,55.0,4.7,57.9,110.0,0.2,28.5,58.9,4.8,4.5,60.7,135.1,0.2,181,64.087,0,33,1.4433909,0.07
2023-01-20 02:00:00,6.3,15,5.9,14.0,64,4.2,56.0,63,75,1.1,50.3,53,32,9,27.2,55.1,4.8,4.5,57.9,111.7,0.2,27.7,57.2,4.8,4.6,61.8,144.6,0.2,193,69.112,0,33,1.1280607,0.11
2023-01-20 04:00:00,6.3,15,5.9,14.0,64,4.2,56.0,63,75,1.1,50.3,53,32,9,28.2,54.8,5.0,4.8,57.6,111.6,0.2,28.2,58.2,4.9,4.7,60.9,281.5,0.2,204,73.609,0,33,1.1181854000000002,0.11
2023-01-20 06:00:00,6.3,15,5.9,14.0,64,4.2,56.0,63,75,1.1,50.3,53,32,9,28.0,54.6,5.0,4.8,57.4,110.3,0.2,28.2,57.7,5.0,4.8,57.6,131.9,0.2,212,76.797,0,33,1.1112773999999996,0.11
2023-01-20 08:00:00,6.3,15,5.9,14.0,65,4.2,56.0,63,75,1.1,50.3,53,32,9,27.3,54.8,5.0,4.8,57.5,112.8,0.2,27.9,57.6,4.8,4.5,57.5,130.3,0.2,220,79.902,0,33,1.1541384,0.07
2023-01-20 10:00:00,6.3,15,5.9,14.0,65,4.2,56.0,63,75,1.1,50.3,53,32,9,27.4,54.9,5.0,4.8,57.7,114.0,0.2,27.8,57.5,4.9,4.6,57.5,125.7,0.2,163,56.397,0,33,1.1213568000000005,0.07
2023-01-20 12:00:00,6.3,15,5.9,14.0,110,4.2,56.0,63,75,1.1,50.3,53,32,9,27.4,54.9,5.0,4.8,57.7,114.0,0.2,27.8,57.5,4.9,4.6,57.5,125.7,0.2,146,49.058,0,33,1.1799021000000005,0.08
2023-01-20 14:00:00,6.3,15,5.9,14.0,103,4.2,56.0,63,75,1.2,45.0,53,32,9,27.8,53.5,5.0,4.6,57.1,113.6,0.2,27.8,57.5,4.9,4.6,57.5,237.2,0.2,157,53.81,0,33,1.1784733999999992,0.1
