Дата,Добыча воды за 2ч,Показания влагомера
2023-02-10 04:00:00,2.103423,0.14
2023-02-10 06:00:00,2.060459099999999,0.14
2023-02-10 08:00:00,2.233520100000001,0.11
2023-02-10 10:00:00,1.9807878999999995,0.11
2023-02-10 12:00:00,2.1400155,0.11
2023-02-10 14:00:00,2.115563100000001,0.1
2023-02-10 16:00:00,2.1243453000000003,0.1
2023-02-10 18:00:00,2.185820699999999,0.1
2023-02-10 20:00:00,2.1278180000000013,0.08
2023-02-10 22:00:00,2.1379778,0.1
2023-02-11 00:00:00,2.1615118000000004,0.12
2023-02-11 02:00:00,1.9535113999999991,0.14
2023-02-11 04:00:00,1.9464104000000009,0.12
2023-02-11 06:00:00,1.9350224999999996,0.12
2023-02-11 08:00:00,1.9663983999999999,0.09
2023-02-11 10:00:00,1.9428599000000013,0.09
2023-02-11 12:00:00,1.9397827999999995,0.09
2023-02-11 14:00:00,1.7961584999999984,0.1
2023-02-11 16:00:00,2.0546349000000004,0.1
2023-02-11 18:00:00,1.9225826000000001,0.11
2023-02-11 20:00:00,1.8536240000000004,0.08
2023-02-11 22:00:00,1.9709746,0.1
2023-02-12 00:00:00,1.9385204000000003,0.1
2023-02-12 02:00:00,2.220618399999999,0.15
2023-02-12 04:00:00,2.252835200000001,0.13
2023-02-12 06:00:00,2.2513260000000006,0.13
2023-02-12 08:00:00,2.2937991999999983,0.08
2023-02-12 10:00:00,2.301314400000001,0.09
2023-02-12 12:00:00,2.2339548000000002,0.09
2023-02-12 14:00:00,2.2277947999999994,0.1
2023-02-12 16:00:00,2.1837200000000005,0.1
2023-02-12 18:00:00,2.2421476,0.1
2023-02-12 20:00:00,2.3424324,0.08
2023-02-12 22:00:00,2.3086447999999997,0.1
2023-02-13 00:00:00,2.314158000000001,0.15
2023-02-13 02:00:00,2.3672489999999997,0.13
2023-02-13 04:00:00,2.2995471000000007,0.13
2023-02-13 06:00:00,2.319848399999999,0.13
2023-02-13 08:00:00,2.3347731,0.12
2023-02-13 10:00:00,2.2517757000000005,0.12
2023-02-13 12:00:00,2.3881683000000002,0.13
2023-02-13 14:00:00,2.3340624,0.14
2023-02-13 16:00:00,2.2464608999999984,0.14
2023-02-13 18:00:00,2.2629615000000007,0.15
2023-02-13 20:00:00,2.3736762000000007,0.12
2023-02-13 22:00:00,2.2694504999999987,0.12
