Date,BlockP,BlockT,C1P,C1T,C1L,C2P,C2T,C2interfacial_L,С2petrol_L,OH1T,OH1interfacial_L,OH1P,C3T,C3L,P1Tinput,P1Toutput,P1Pinput,P1Poutput,P1Тcoolant,P1Tgases,P1Рburner,P2Tinput,P2Toutput,P2Pinput,P2Poutput,P2Tcoolant,P2Tgases,P2Pburner,BEV1L,BEV1V_water,BEV1V_petrol,BEV1T_water,Water,Vlagomer
2022-02-24 16:00:00,5.5,13,5.0,13.0,65,3.0,48.0,53.0,73,0.8,47.0,53.0,38.1,8,14.0,56.0,3.8,3.2,62.0,141.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,55.105,0,35,0.6299600000000004,0.22
2022-02-24 18:00:00,5.5,13,5.0,13.0,65,3.0,48.0,53.0,73,0.8,47.0,53.0,38.1,8,24.1,60.3,3.8,3.2,65.2,227.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,63.664,0,35,0.6503899999999999,0.21
2022-02-24 20:00:00,5.5,13,5.0,13.0,65,3.0,48.0,53.0,73,0.8,47.0,53.0,39.7,8,22.6,57.6,3.8,3.2,62.3,262.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,72.394,0,35,0.6241100000000006,0.21
2022-02-25 00:00:00,5.5,13,5.0,13.0,65,3.0,48.0,53.0,73,0.8,47.0,53.0,40.9,8,17.2,56.8,3.8,3.2,62.8,145.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,60.26,0,35,0.59058,0.21
2022-02-25 02:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,38.1,8,14.9,56.7,3.8,3.2,61.2,257.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,69.112,0,35,0.30849,0.2
2022-02-25 04:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,40.6,8,15.3,56.7,3.8,3.2,63.2,151.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,33.708,0,35,0.29524,0.21
2022-02-25 06:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,40.9,8,23.3,56.4,3.8,3.2,61.1,256.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,42.598,0,35,0.3094900000000001,0.21
2022-02-25 08:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,40.9,8,18.0,54.0,3.8,3.2,60.0,241.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,52.947,0,35,0.29084,0.23
2022-02-25 10:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,40.9,8,19.0,59.0,3.8,3.2,64.0,264.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,61.54,0,35,0.3117499999999998,0.22
2022-02-25 12:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,40.9,8,23.0,59.0,3.8,3.2,64.0,264.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,69.938,0,35,0.3028099999999999,0.19
2022-02-25 14:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,40.9,8,23.0,58.0,3.8,3.2,63.0,260.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,26.761,0,35,0.3095850000000001,0.21
2022-02-25 16:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,40.9,8,21.0,56.0,3.8,3.2,63.0,149.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,36.22,0,35,0.31589,0.22
2022-02-25 18:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,40.0,8,18.0,58.0,3.8,3.2,64.0,265.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,44.745,0,35,0.2980850000000001,0.18
2022-02-25 20:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,40.0,8,23.0,59.0,3.8,3.2,65.0,260.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,53.81,0,35,0.2975149999999999,0.19
2022-02-26 00:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,40.0,8,23.7,55.6,3.8,3.2,60.8,251.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,73.205,0,35,0.3087,0.2
2022-02-26 02:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,38.1,8,21.4,59.6,3.8,3.2,65.0,182.9,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,28.369,0,35,0.4296669999999997,0.21
2022-02-26 04:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,40.0,8,24.9,56.3,3.8,3.2,61.5,262.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,37.486,0,35,0.4227160000000002,0.21
2022-02-26 06:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,40.0,8,19.0,59.0,3.8,3.2,65.0,267.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,46.468,0,35,0.43701,0.2
2022-02-26 08:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,40.0,8,17.0,59.0,3.8,3.2,65.0,267.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,56.397,0,35,0.3355799999999995,0.18
2022-02-26 10:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,40.0,8,14.0,59.0,3.8,3.2,65.0,166.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,28.774,0,35,0.5124350000000004,0.2
2022-02-26 12:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,39.0,8,21.0,57.0,3.8,3.2,62.0,260.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,37.909,0,35,0.4139379999999997,0.18
2022-02-26 14:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,39.0,8,18.0,55.0,3.8,3.2,61.0,255.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,46.468,0,35,0.4645270000000001,0.21
2022-02-26 16:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,40.0,8,24.0,58.0,3.8,3.2,64.0,155.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,55.105,0,35,0.407974,0.2
2022-02-26 18:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,40.0,8,18.0,58.0,3.8,3.2,63.0,260.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,65.773,0,35,0.4161080000000001,0.23
2022-02-26 20:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,40.0,8,18.7,57.9,3.8,3.2,63.4,262.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,26.362,0,35,0.3992939999999999,0.22
2022-02-27 00:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,40.0,8,14.6,57.6,3.8,3.2,62.8,143.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,44.745,0,35,0.4300239999999998,0.2
2022-02-27 02:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,38.1,8,21.1,56.3,3.8,3.2,62.1,260.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,53.379,0,35,0.4476429999999998,0.21
2022-02-27 04:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,40.8,8,18.0,58.0,3.8,3.2,63.9,156.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,61.114,0,35,0.4125379999999999,0.21
2022-02-27 06:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,40.0,8,23.0,58.0,3.8,3.2,63.0,152.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,69.938,0,35,0.4065740000000003,0.2
2022-02-27 08:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,40.0,8,15.0,59.0,3.8,3.2,64.0,264.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,28.774,0,35,0.4032209999999998,0.19
2022-02-27 10:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,40.0,8,18.0,57.0,3.8,3.2,63.0,152.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,25.964,0,35,0.4778549999999998,0.22
2022-02-27 12:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,39.0,8,15.0,59.0,3.8,3.2,65.0,265.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,15.772,0,35,0.3886190000000001,0.2
2022-02-27 14:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,39.0,8,18.0,59.0,3.8,3.2,65.0,179.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,24.777,0,35,0.4151279999999995,0.23
2022-02-27 16:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,40.0,8,20.0,54.0,3.8,3.2,61.0,259.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,34.125,0,35,0.423052,0.21
2022-02-27 18:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,39.3,8,20.9,58.3,3.8,3.2,63.1,262.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,42.598,0,35,0.4198459999999999,0.21
2022-02-27 20:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,39.3,8,23.5,55.1,3.8,3.2,60.8,189.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,27.563,0,35,0.4281130000000003,0.23
2022-02-28 00:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,39.3,8,17.2,58.1,3.8,3.2,64.3,263.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,46.899,0,35,0.4132939999999998,0.21
2022-02-28 02:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,38.1,8,22.5,56.9,3.8,3.2,62.3,260.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,23.603,0,35,0.4287849999999997,0.22
2022-02-28 04:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,39.8,8,18.3,58.6,3.8,3.2,64.7,172.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,33.708,0,35,0.4083310000000001,0.22
2022-02-28 06:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,39.8,8,15.0,60.0,3.8,3.2,65.0,267.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,43.456,0,35,0.416976,0.23
2022-02-28 08:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,39.8,8,21.0,57.0,3.8,3.2,62.0,263.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,50.786,0,35,0.4309759999999998,0.2
2022-02-28 10:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,39.8,8,15.0,55.0,3.8,3.2,61.0,240.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,60.687,0,35,0.3965849999999999,0.21
2022-02-28 12:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,39.8,8,14.0,60.0,3.8,3.2,65.0,263.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,68.282,0,35,0.4255510000000002,0.23
2022-02-28 14:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,39.8,8,23.0,60.0,3.8,3.2,65.0,196.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,29.994,0,35,0.4094299999999999,0.22
2022-02-28 16:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,39.8,8,20.0,59.0,3.8,3.2,63.0,264.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,37.909,0,35,0.4618250000000001,0.21
2022-02-28 18:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,39.8,8,14.0,60.0,3.8,3.2,64.0,264.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,47.763,0,35,0.3810379999999999,0.23
2022-02-28 20:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,39.8,8,17.9,57.1,3.8,3.2,62.6,148.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,55.536,0,35,0.4325649999999998,0.22
2022-03-01 00:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,39.8,8,21.6,58.6,3.8,3.2,63.2,164.9,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,49.058,0,35,0.4191320000000002,0.21
2022-03-01 02:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,38.1,8,13.8,58.1,3.8,3.2,62.8,265.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,27.563,0,35,0.6812999999999997,0.22
2022-03-01 04:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,38.1,8,18.9,56.2,3.8,3.2,62.0,146.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,36.22,0,35,0.699876,0.21
2022-03-01 06:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,38.1,8,22.0,60.0,3.8,3.2,65.0,269.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,46.468,0,35,0.7227959999999998,0.2
2022-03-01 08:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,38.1,8,15.0,58.0,3.8,3.2,63.0,267.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,54.242,0,35,0.7189319999999997,0.23
2022-03-01 10:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,38.1,8,14.0,56.0,3.8,3.2,62.0,143.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,64.932,0,35,0.6978840000000003,0.22
2022-03-01 12:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,38.1,8,22.0,54.0,3.8,3.2,60.0,242.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,72.394,0,35,0.7354319999999999,0.24
2022-03-01 14:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,38.1,8,16.0,56.0,3.8,3.2,63.0,266.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,27.965,0,35,0.7090079999999999,0.21
2022-03-01 16:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,38.1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,60.0,3.8,3.2,65.0,146.0,0.4,115.0,35.8,0,35,0.6938400000000002,0.23
2022-03-01 18:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,38.1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,61.0,3.8,3.2,65.0,251.0,0.4,140.0,46.468,0,35,0.7528560000000003,0.22
2022-03-01 20:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,38.1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,61.0,3.8,3.2,63.3,132.3,0.4,157.0,53.81,0,35,0.7338119999999994,0.22
2022-03-02 00:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,39.0,8,14.8,57.3,3.8,3.2,62.4,260.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,27.965,0,35,0.6753600000000003,0.22
2022-03-02 02:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,38.1,8,21.1,55.3,3.8,3.2,61.2,137.7,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,36.22,0,35,0.7435680000000003,0.23
2022-03-02 04:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,38.1,8,14.1,58.3,3.8,3.2,63.1,261.7,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,46.468,0,35,0.7076280000000001,0.23
2022-03-02 06:00:00,5.5,13,5.0,13.0,65,3.0,57.0,51.7,73,0.8,49.0,53.0,38.1,8,20.0,57.0,3.8,3.2,62.0,259.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,39.607,0,35,0.7377359999999995,0.22
2022-03-02 08:00:00,5.5,13,5.0,13.0,65,3.0,57.0,51.7,73,0.8,49.0,53.0,38.1,8,23.0,56.0,3.8,3.2,61.0,250.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,63.24,0,35,0.71712,0.21
2022-03-02 10:00:00,5.5,13,5.0,13.0,65,3.0,57.0,51.7,73,0.8,49.0,53.0,38.1,8,18.0,60.0,3.8,3.2,64.0,137.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,72.394,0,35,0.6007080000000002,0.23
2022-03-02 12:00:00,5.5,13,5.0,13.0,65,3.0,57.0,51.7,73,0.8,49.0,53.0,39.0,8,14.0,59.0,3.8,3.2,63.0,138.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,28.369,0,35,0.7099919999999993,0.25
2022-03-02 14:00:00,5.5,13,5.0,13.0,65,3.0,57.0,51.7,73,0.8,49.0,53.0,39.0,8,22.0,58.0,3.8,3.2,62.0,136.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,38.757,0,35,0.6950999999999997,0.21
2022-03-02 16:00:00,5.5,13,5.0,13.0,65,3.0,57.0,51.7,73,0.8,49.0,53.0,39.0,8,18.0,60.0,3.8,3.2,65.0,154.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,46.468,0,35,0.6023520000000001,0.22
2022-03-02 18:00:00,5.5,13,5.0,13.0,65,3.0,57.0,51.7,73,0.8,49.0,53.0,39.0,8,21.3,62.3,3.8,3.2,65.2,230.7,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,56.397,0,35,0.7541400000000003,0.22
2022-03-02 20:00:00,5.5,13,5.0,13.0,65,3.0,57.0,51.7,73,0.8,49.0,53.0,39.0,8,17.2,57.7,3.8,3.2,61.0,241.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,64.932,0,35,0.7095960000000002,0.24
2022-03-03 00:00:00,5.5,13,5.0,13.0,65,3.0,57.0,51.7,73,0.8,49.0,53.0,39.0,8,16.5,61.4,3.8,3.2,65.3,165.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,82.909,0,35,0.7453079999999997,0.23
2022-03-03 02:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,38.1,8,13.7,61.4,3.8,3.2,64.7,266.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,29.994,0,35,0.4491600000000002,0.23
2022-03-03 04:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,38.1,8,15.2,57.8,3.8,3.2,61.4,134.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,38.757,0,35,0.4652479999999996,0.22
2022-03-03 06:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,38.1,8,17.0,59.0,3.8,3.2,63.0,114.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,46.468,0,35,0.5070400000000002,0.19
2022-03-03 08:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,38.1,8,17.0,58.0,3.8,3.2,62.0,259.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,57.258,0,35,0.4843919999999999,0.23
2022-03-03 10:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,38.1,8,23.0,57.0,3.8,3.2,61.0,214.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,64.932,0,35,0.4780880000000001,0.21
2022-03-03 12:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,38.1,8,17.0,59.0,3.8,3.2,63.0,136.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,72.394,0,35,0.4853120000000001,0.23
2022-03-03 14:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,38.1,8,24.0,61.0,3.8,3.2,64.0,148.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,23.993,0,35,0.4977199999999998,0.22
2022-03-03 16:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,38.1,8,16.0,58.0,3.8,3.2,62.0,258.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,37.064,0,35,0.4668560000000002,0.24
2022-03-03 18:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,38.1,8,23.4,57.5,3.8,3.2,61.0,132.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,42.598,0,35,0.4826400000000002,0.23
2022-03-03 20:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,39.0,8,24.6,58.1,3.8,3.2,61.9,134.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,52.947,0,35,0.4751359999999998,0.23
2022-03-04 00:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,39.0,8,15.1,57.4,3.8,3.2,60.9,243.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,70.761,0,35,0.4648719999999999,0.23
2022-03-04 02:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,39.0,8,15.3,58.7,3.8,3.2,61.8,135.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,25.567,0,35,0.6193700000000001,0.23
2022-03-04 04:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,39.0,8,21.1,60.6,3.8,3.2,64.2,143.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,34.125,0,35,0.6052299999999999,0.24
2022-03-04 06:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,39.0,8,14.0,60.0,3.8,3.2,63.0,262.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,43.885,0,35,0.5855099999999996,0.23
2022-03-04 08:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,39.0,8,17.0,62.0,3.8,3.2,65.0,159.0,0.4,17.0,60.0,3.8,3.2,64.0,208.0,0.0,154.0,52.515,0,35,0.5922500000000005,0.22
2022-03-04 10:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,40.0,8,15.0,58.0,3.8,3.2,61.0,134.0,0.4,15.0,59.0,3.8,3.2,62.0,131.0,0.0,172.0,60.26,0,35,0.5442499999999996,0.24
2022-03-04 12:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,40.0,8,14.0,60.0,3.8,3.2,64.0,149.0,0.4,14.0,58.0,3.8,3.2,60.0,126.0,0.0,192.0,68.697,0,35,0.60905,0.21
2022-03-04 14:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,40.0,8,21.0,58.0,3.8,3.2,62.0,136.0,0.4,21.0,57.0,3.8,3.2,60.0,236.0,0.0,88.0,24.777,0,35,0.5715300000000003,0.22
2022-03-04 16:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,40.0,8,17.0,57.0,3.8,3.2,60.0,247.0,0.4,17.0,58.0,3.8,3.2,61.0,127.0,0.0,110.0,33.708,0,35,0.6284300000000002,0.2
2022-03-04 18:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,40.0,8,23.0,59.0,3.8,3.2,63.0,142.0,0.4,23.0,59.0,3.8,3.2,63.0,238.0,0.0,130.0,42.169,0,35,0.5734099999999998,0.21
2022-03-04 20:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,40.0,8,13.7,60.4,3.8,3.2,63.5,261.5,0.4,14.9,59.2,3.8,3.2,61.5,126.4,0.0,150.0,50.786,0,35,0.6087099999999999,0.21
2022-03-05 00:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,40.0,8,24.9,58.6,3.8,3.2,62.0,139.5,0.4,24.2,58.4,3.8,3.2,60.9,122.2,0.0,195.0,69.938,0,35,0.58806,0.21
2022-03-05 02:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,39.0,8,16.7,60.7,3.8,3.2,64.6,164.5,0.4,16.9,59.7,3.8,3.2,63.3,216.7,0.4,114.0,35.38,0,35,0.7007400000000001,0.21
2022-03-05 04:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,40.0,8,15.3,58.7,3.8,3.2,62.6,139.8,0.4,16.6,58.8,3.8,3.2,61.7,126.4,0.4,113.0,34.961,0,35,0.7072919999999996,0.22
2022-03-05 06:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,40.0,8,22.0,57.0,3.8,3.2,60.0,136.0,0.4,22.0,57.0,3.8,3.2,60.0,122.0,0.4,133.0,43.456,0,35,0.7126199999999997,0.21
2022-03-05 08:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,40.0,8,23.0,55.0,3.8,3.2,59.0,134.0,0.4,23.0,56.0,3.8,3.2,59.0,122.0,0.4,152.0,51.651,0,35,0.6895080000000007,0.23
2022-03-05 10:00:00,5.5,13,5.0,13.0,65,3.0,57.0,53.0,73,0.8,52.0,53.0,40.0,8,20.0,59.0,3.8,3.2,62.0,142.0,0.4,20.0,59.0,3.8,3.2,61.0,128.0,0.4,171.0,59.832,0,35,0.7005959999999994,0.2
