YY-MM-DD HH:00,Год,Месяц,День,Час,Блок манифольда|P бм |кгс/см²,Блок манифольда|t жидкости|°С,С-1|P сеп.|кгс/см²,С-1|t жидкости|°С,С-1|L жидкости|см,С-2/1|P сеп. |кгс/см²,С-2/1|t жидкости|°С,С-2/1|L межфазный|см,С-2/1|L нефти|см,С-2/2|P сеп. |кгс/см²,С-2/2|t жидкости|°С,С-2/2|L межфазный|см,С-2/2|L нефти|см,ОН-1/1|P отс. |кгс/см²,ОН-1/1|t жидкости|°С,ОН-1/1|L межфазный|см,ОН-1/2|P отс. |кгс/см²,ОН-1/2|t жидкости|°С,ОН-1/2|L  межфазный|см,С-3|t жидкости|°С,С-3|L нефти|см,П-1|Т нефти на входе|°С,П-1|Т нефти на выходе|°С,П-1|Р нефти на входе|кгс/см²,П-1|Р нефти на выходе|кгс/см²,П-1|Т теплоно-сителя|°С,П-1|Т дымовых газов|°С,П-1|Р на горелку|кгс/см2,П-2|Т нефти на входе|°С,П-2|Т нефти на выходе|°С,П-2|Р нефти на входе|кгс/см²,П-2|Р нефти на выходе|кгс/см²,П-2|Т теплоно-сителя|°С,П-2|Т дымовых газов|°С,П-2|Р на горелку|кгс/см3,П-3|Т нефти на входе|°С,П-3|Т нефти на выходе|°С,П-3|Р нефти на входе|кгс/см²,П-3|Р нефти на выходе|кгс/см²,П-3|Т теплоно-сителя|°С,П-3|Т дымовых газов|°С,П-3|Р на горелку|кгс/см4,Добыча воды за 2 ч |м3 лаг:(-1),П-123max|Р нефти на выходе|кгс/см²,П-123max|Р нефти на входе|кгс/см²,П-123median|Т нефти на выходе|кгс/см²,П-123median|Т теплоно-сителя|кгс/см²
2021-04-01 02:00,2021,4,1,2,6.5,15.0,5.8,14.0,75.0,2.4,52.0,51.0,80.0,2.4,52.0,52.0,75.0,1.7,46.0,52.0,1.7,47.0,52.0,49.0,63.0,14.0,54.0,4.6,3.7,60.0,305.0,0.4,14.0,51.0,4.6,3.7,59.0,128.0,0.4,15.0,56.0,4.6,3.7,63.0,226.0,0.4,0.0339999999999989,3.7,4.6,54.0,63.0
2021-04-01 04:00,2021,4,1,4,6.6,15.0,6.1,14.0,72.0,2.4,53.0,52.0,67.0,2.4,52.0,52.0,66.0,1.7,46.0,51.0,1.7,47.0,52.0,49.0,65.0,14.0,54.0,5.0,4.1,61.0,129.0,0.4,14.0,53.0,4.9,4.0,62.0,322.0,0.4,15.0,51.0,4.8,3.9,60.0,135.0,0.4,1.16900000000002,4.1,5.0,53.0,62.0
2021-04-01 06:00,2021,4,1,6,6.7,15.0,6.1,14.0,74.0,2.4,53.0,52.0,78.0,2.4,52.0,52.0,73.0,1.8,46.0,51.0,1.8,47.0,52.0,49.0,62.0,14.0,54.0,4.7,3.8,60.0,121.0,0.4,14.0,55.0,4.8,3.8,62.0,318.0,0.4,15.0,53.0,4.8,3.8,62.0,149.0,0.4,0.257999999999996,3.8,4.8,54.0,62.0
2021-04-01 08:00,2021,4,1,8,6.5,14.0,5.8,14.0,74.0,2.4,53.0,52.0,72.0,2.4,52.0,52.0,73.0,1.7,46.0,51.0,1.7,47.0,52.0,49.0,64.0,14.0,55.0,4.5,3.6,62.0,150.0,0.4,14.0,52.0,4.5,3.7,60.0,130.0,0.4,15.0,51.0,4.5,3.6,59.0,124.0,0.4,1.196,3.7,4.5,52.0,62.0
2021-04-01 10:00,2021,4,1,10,7.0,15.0,6.0,14.0,74.0,2.4,52.0,52.0,73.0,2.5,52.0,52.0,79.0,1.8,46.0,52.0,1.8,47.0,52.0,49.0,60.0,14.0,54.0,4.7,3.8,60.0,305.0,0.4,14.0,56.0,4.8,3.9,64.0,243.0,0.4,15.0,56.0,4.9,3.9,63.0,205.0,0.4,0.0900000000000087,3.9,4.9,56.0,64.0
2021-04-01 12:00,2021,4,1,12,6.6,15.0,6.0,14.0,73.0,2.4,52.0,54.0,76.0,2.4,52.0,52.0,72.0,1.8,46.0,52.0,1.8,47.0,52.0,49.0,66.0,14.0,53.0,4.7,3.8,59.0,295.0,0.4,14.0,55.0,4.8,3.8,63.0,276.0,0.4,15.0,55.0,4.7,3.9,62.0,321.0,0.4,2.98199999999997,3.9,4.8,55.0,63.0
2021-04-01 14:00,2021,4,1,14,6.5,15.0,5.7,14.0,75.0,2.4,53.0,53.0,72.0,2.4,52.0,52.0,71.0,1.8,46.0,52.0,1.8,47.0,52.0,50.0,61.0,14.0,52.0,5.1,4.0,58.0,205.0,0.4,14.0,51.0,5.0,4.0,59.0,308.0,0.4,15.0,50.0,4.8,3.9,58.0,206.0,0.4,0.731000000000023,4.0,5.1,51.0,59.0
2021-04-01 16:00,2021,4,1,16,6.7,14.0,6.0,14.0,77.0,2.4,53.0,51.0,71.0,2.4,52.0,53.0,67.0,1.7,46.0,52.0,1.7,47.0,52.0,50.0,70.0,14.0,53.0,4.9,3.8,59.0,113.0,0.4,14.0,52.0,5.0,4.0,60.0,129.0,0.4,15.0,52.0,5.1,4.0,60.0,131.0,0.4,0.638999999999992,4.0,5.1,52.0,60.0
2021-04-01 18:00,2021,4,1,18,6.9,15.0,6.1,14.0,75.0,2.4,53.0,53.0,82.0,2.4,52.0,52.0,76.0,1.9,46.0,52.0,1.9,46.0,52.0,49.0,62.0,14.0,52.0,4.1,3.4,60.0,121.0,0.4,14.0,51.0,4.1,3.4,60.0,129.0,0.4,15.0,56.0,4.1,3.4,63.0,178.0,0.4,3.758,3.4,4.1,52.0,63.0
2021-04-01 20:00,2021,4,1,20,6.4,15.0,6.0,14.0,72.0,2.4,52.0,52.0,71.0,2.4,52.0,52.0,79.0,1.8,46.0,52.0,1.8,47.0,52.0,50.0,60.0,14.0,54.0,4.7,3.9,61.0,135.0,0.4,14.0,54.0,4.6,3.8,63.0,302.0,0.4,15.0,51.0,4.6,3.7,59.0,127.0,0.4,0.207000000000015,3.9,4.7,54.0,63.0
2021-04-01 22:00,2021,4,1,22,6.9,15.0,5.8,14.0,77.0,2.4,53.0,52.0,75.0,2.4,52.0,52.0,75.0,1.8,42.0,54.0,1.8,47.0,48.0,49.0,62.0,14.0,54.0,5.3,4.2,60.0,126.0,0.4,14.0,53.0,5.3,4.2,63.0,173.0,0.4,15.0,50.0,5.1,4.2,59.0,292.0,0.4,0.30599999999999,4.2,5.3,53.0,63.0
2021-04-02 00:00,2021,4,2,0,6.6,15.0,5.7,14.0,75.0,2.4,54.0,53.0,72.0,2.4,53.0,52.0,71.0,1.7,47.0,52.0,1.7,47.0,52.0,50.0,63.0,14.0,55.0,4.4,3.7,62.0,131.0,0.4,14.0,51.0,4.3,3.6,60.0,239.0,0.4,15.0,55.0,4.3,3.4,62.0,135.0,0.4,0.805000000000007,3.7,4.4,55.0,62.0
2021-04-02 02:00,2021,4,2,2,6.4,15.0,5.7,14.0,76.0,2.4,52.0,52.0,70.0,2.4,52.0,52.0,70.0,1.7,45.0,52.0,1.7,47.0,52.0,49.0,63.0,14.0,58.0,4.7,3.8,63.0,267.0,0.4,14.0,50.0,4.7,3.8,58.0,252.0,0.4,14.0,55.0,4.7,3.8,62.0,320.0,0.4,5.67300000000002,3.8,4.7,55.0,63.0
2021-04-02 04:00,2021,4,2,4,6.6,15.0,5.8,14.0,76.0,2.4,52.0,52.0,67.0,2.4,52.0,52.0,67.0,1.6,47.0,45.0,1.6,47.0,45.0,47.0,50.0,14.0,58.0,4.9,3.9,59.0,137.0,0.4,14.0,53.0,4.9,4.0,62.0,322.0,0.4,15.0,51.0,4.8,3.9,60.0,135.0,0.4,0.0329999999999764,4.0,4.9,53.0,62.0
2021-04-02 06:00,2021,4,2,6,6.6,15.0,5.8,14.0,75.0,2.4,52.0,52.0,75.0,2.4,52.0,52.0,76.0,1.6,47.0,45.0,1.6,47.0,45.0,47.0,65.0,14.0,58.0,4.9,3.9,59.0,130.0,0.4,14.0,53.0,4.9,4.0,59.0,127.0,0.4,15.0,51.0,4.8,3.9,60.0,134.0,0.4,1.24400000000001,4.0,4.9,53.0,60.0
2021-04-02 08:00,2021,4,2,8,6.6,15.0,5.7,14.0,77.0,2.4,52.0,52.0,70.0,2.4,52.0,52.0,70.0,1.6,47.0,45.0,1.6,47.0,45.0,47.0,55.0,14.0,53.0,4.4,3.5,59.0,118.0,0.4,14.0,52.0,4.5,3.6,59.0,306.0,0.4,14.0,53.0,4.7,3.7,61.0,135.0,0.4,0.526000000000005,3.7,4.7,53.0,61.0
2021-04-02 10:00,2021,4,2,10,6.6,15.0,6.2,14.0,73.0,2.4,52.0,53.0,78.0,2.4,52.0,51.0,75.0,1.8,45.0,52.0,1.8,46.0,51.0,50.0,57.0,14.0,55.0,4.3,3.6,62.0,314.0,0.4,14.0,55.0,4.3,3.6,63.0,305.0,0.4,15.0,52.0,4.4,3.5,59.0,131.0,0.4,0.605999999999995,3.6,4.4,55.0,63.0
2021-04-02 12:00,2021,4,2,12,6.3,14.0,5.8,14.0,74.0,2.4,54.0,54.0,76.0,2.4,53.0,52.0,76.0,1.7,47.0,52.0,1.8,47.0,52.0,50.0,56.0,14.0,52.0,5.0,3.9,59.0,240.0,0.4,14.0,53.0,5.1,4.0,61.0,319.0,0.4,15.0,57.0,4.4,4.1,64.0,235.0,0.4,0.0199999999999996,4.1,4.4,53.0,64.0
2021-04-02 14:00,2021,4,2,14,6.7,15.0,6.2,14.0,75.0,2.4,53.0,54.0,90.0,2.4,53.0,52.0,71.0,1.9,46.0,52.0,1.9,48.0,52.0,51.0,73.0,14.0,57.0,4.5,3.7,64.0,196.0,0.4,14.0,56.0,4.4,3.6,64.0,232.0,0.4,15.0,56.0,4.3,3.6,64.0,316.0,0.4,2.664,3.7,4.5,56.0,64.0
2021-04-02 16:00,2021,4,2,16,6.9,15.0,6.0,14.0,71.0,2.4,53.0,52.0,80.0,2.4,53.0,52.0,80.0,1.8,46.0,52.0,1.8,48.0,52.0,51.0,58.0,14.0,53.0,4.6,3.7,60.0,274.0,0.4,14.0,52.0,4.5,3.7,61.0,305.0,0.4,15.0,52.0,4.6,3.7,60.0,131.0,0.4,0.373000000000019,3.7,4.6,52.0,61.0
2021-04-02 18:00,2021,4,2,18,6.4,15.0,5.6,14.0,78.0,2.4,53.0,51.0,63.0,2.4,53.0,51.0,66.0,1.6,46.0,52.0,1.6,47.0,52.0,50.0,66.0,14.0,55.0,4.9,4.0,62.0,138.0,0.4,14.0,54.0,5.0,3.9,63.0,168.0,0.4,15.0,51.0,5.1,4.0,59.0,128.0,0.4,1.52699999999999,4.0,5.1,54.0,63.0
2021-04-02 20:00,2021,4,2,20,6.9,15.0,5.9,14.0,74.0,2.4,54.0,53.0,72.0,2.4,53.0,52.0,71.0,1.7,47.0,52.0,1.7,47.0,52.0,50.0,63.0,14.0,54.0,4.4,3.7,61.0,131.0,0.4,14.0,56.0,4.3,3.6,64.0,239.0,0.4,15.0,52.0,4.3,3.4,60.0,135.0,0.4,0.352000000000004,3.7,4.4,54.0,64.0
2021-04-02 22:00,2021,4,2,22,6.8,15.0,5.8,14.0,75.0,2.4,54.0,53.0,72.0,2.4,53.0,52.0,71.0,1.7,47.0,52.0,1.7,47.0,52.0,50.0,66.0,14.0,57.0,4.4,3.7,63.0,131.0,0.4,14.0,53.0,4.3,3.6,60.0,239.0,0.4,15.0,57.0,4.3,3.4,63.0,135.0,0.4,0.94599999999997,3.7,4.4,57.0,63.0
2021-04-03 00:00,2021,4,3,0,6.9,15.0,6.0,14.0,75.0,2.4,53.0,53.0,72.0,2.4,52.0,51.0,81.0,1.7,46.0,52.0,1.7,47.0,52.0,51.0,55.0,14.0,55.0,4.3,3.5,62.0,143.0,0.4,14.0,53.0,4.3,3.4,61.0,146.0,0.4,14.0,53.0,4.4,3.4,61.0,285.0,0.4,0.776000000000011,3.5,4.4,53.0,62.0
2021-04-03 02:00,2021,4,3,2,6.9,15.0,5.9,14.0,75.0,2.4,54.0,53.0,72.0,2.4,53.0,52.0,71.0,1.7,47.0,52.0,1.7,47.0,52.0,50.0,66.0,14.0,55.0,4.4,3.7,60.0,131.0,0.4,14.0,54.0,4.3,3.6,64.0,239.0,0.4,15.0,56.0,4.3,3.4,64.0,135.0,0.4,0.568000000000012,3.7,4.4,55.0,64.0
2021-04-03 04:00,2021,4,3,4,7.0,15.0,5.9,14.0,76.0,2.4,54.0,52.0,73.0,2.4,53.0,52.0,72.0,1.7,47.0,52.0,1.7,47.0,52.0,50.0,68.0,14.0,57.0,4.5,3.5,63.0,137.0,0.4,14.0,52.0,4.5,3.5,60.0,322.0,0.4,15.0,57.0,4.5,3.5,64.0,135.0,0.4,0.893000000000001,3.5,4.5,57.0,64.0
2021-04-03 06:00,2021,4,3,6,6.8,15.0,6.0,14.0,74.0,2.4,54.0,52.0,73.0,2.4,53.0,52.0,72.0,1.7,47.0,52.0,1.7,47.0,52.0,50.0,68.0,14.0,57.0,4.5,3.5,63.0,137.0,0.4,14.0,52.0,4.5,3.5,60.0,322.0,0.4,15.0,57.0,4.5,3.5,64.0,135.0,0.4,0.168000000000006,3.5,4.5,57.0,64.0
2021-04-03 08:00,2021,4,3,8,6.9,15.0,5.8,14.0,76.0,2.4,54.0,52.0,73.0,2.4,53.0,52.0,72.0,1.7,47.0,52.0,1.7,47.0,52.0,50.0,64.0,14.0,54.0,4.5,3.5,60.0,137.0,0.4,14.0,53.0,4.5,3.5,62.0,322.0,0.4,15.0,54.0,4.5,3.5,62.0,135.0,0.4,0.920999999999998,3.5,4.5,54.0,62.0
2021-04-03 10:00,2021,4,3,10,6.6,14.0,6.4,14.0,74.0,2.4,54.0,51.0,79.0,2.4,53.0,53.0,71.0,1.7,46.0,52.0,1.7,46.0,52.0,50.0,66.0,14.0,55.0,4.4,3.5,61.0,297.0,0.4,14.0,50.0,5.0,4.0,59.0,282.0,0.4,14.0,56.0,5.1,4.0,63.0,323.0,0.4,0.87700000000001,4.0,5.1,55.0,63.0
2021-04-03 12:00,2021,4,3,12,6.5,14.0,5.9,14.0,72.0,2.4,54.0,53.0,75.0,2.4,53.0,53.0,70.0,1.8,47.0,52.0,1.8,46.0,52.0,50.0,57.0,14.0,53.0,4.9,3.9,59.0,116.0,0.4,14.0,52.0,5.0,4.0,61.0,136.0,0.4,14.0,51.0,5.0,4.0,59.0,256.0,0.4,0.704000000000008,4.0,5.0,52.0,61.0
2021-04-03 14:00,2021,4,3,14,6.8,15.0,6.1,14.0,74.0,2.4,53.0,52.0,80.0,2.4,53.0,52.0,75.0,1.8,46.0,52.0,1.8,47.0,52.0,51.0,58.0,14.0,54.0,4.2,3.5,61.0,126.0,0.4,14.0,54.0,4.2,3.4,63.0,162.0,0.4,14.0,56.0,4.2,3.4,64.0,175.0,0.4,9.56899999999997,3.5,4.2,54.0,64.0
2021-04-03 16:00,2021,4,3,16,6.5,14.0,5.9,14.0,70.0,2.4,53.0,50.0,63.0,2.3,52.0,50.0,60.0,1.7,47.0,52.0,1.7,47.0,52.0,50.0,61.0,15.0,53.0,5.2,4.3,62.0,150.0,0.4,14.0,49.0,5.1,4.3,59.0,253.0,0.4,15.0,52.0,4.8,4.0,60.0,307.0,0.4,0.945000000000022,4.3,5.2,52.0,62.0
2021-04-03 18:00,2021,4,3,18,6.6,15.0,5.8,14.0,75.0,2.4,54.0,51.0,66.0,2.4,53.0,52.0,75.0,1.7,46.0,52.0,1.7,47.0,52.0,50.0,65.0,14.0,56.0,5.0,3.9,63.0,145.0,0.4,14.0,50.0,4.8,3.8,59.0,269.0,0.4,14.0,52.0,4.6,3.8,60.0,134.0,0.4,1.065,3.9,5.0,52.0,63.0
2021-04-03 20:00,2021,4,3,20,6.7,15.0,6.0,14.0,75.0,2.4,53.0,53.0,72.0,2.4,52.0,51.0,81.0,1.8,46.0,52.0,1.8,47.0,52.0,51.0,58.0,14.0,55.0,4.3,3.5,62.0,143.0,0.4,14.0,54.0,4.3,3.4,62.0,146.0,0.4,14.0,58.0,4.4,3.4,64.0,285.0,0.4,0.46599999999998,3.5,4.4,55.0,64.0
2021-04-03 22:00,2021,4,3,22,6.8,15.0,5.9,14.0,75.0,2.4,53.0,53.0,72.0,2.4,52.0,51.0,81.0,1.8,46.0,52.0,1.8,47.0,52.0,51.0,58.0,14.0,58.0,4.3,3.5,64.0,143.0,0.4,14.0,53.0,4.3,3.4,62.0,146.0,0.4,14.0,52.0,4.4,3.4,61.0,285.0,0.4,0.694000000000017,3.5,4.4,53.0,64.0
2021-04-04 00:00,2021,4,4,0,6.8,14.0,5.9,14.0,75.0,2.4,53.0,53.0,73.0,2.4,53.0,52.0,73.0,1.8,46.0,52.0,1.8,47.0,52.0,50.0,62.0,14.0,57.0,4.6,3.9,62.0,314.0,0.4,14.0,52.0,4.4,3.6,60.0,316.0,0.4,14.0,56.0,4.3,3.5,62.0,318.0,0.4,0.60299999999998,3.9,4.6,56.0,62.0
2021-04-04 02:00,2021,4,4,2,6.7,15.0,5.8,14.0,75.0,2.4,53.0,53.0,72.0,2.4,52.0,51.0,81.0,1.7,46.0,52.0,1.7,47.0,52.0,51.0,62.0,14.0,57.0,4.4,3.5,62.0,143.0,0.4,14.0,56.0,4.4,3.5,63.0,146.0,0.4,14.0,56.0,4.4,3.5,64.0,285.0,0.4,0.68199999999996,3.5,4.4,56.0,64.0
2021-04-04 04:00,2021,4,4,4,6.9,15.0,6.0,14.0,75.0,2.4,53.0,52.0,73.0,2.4,53.0,52.0,72.0,1.7,47.0,52.0,1.7,47.0,52.0,51.0,58.0,14.0,58.0,4.5,3.5,64.0,137.0,0.4,14.0,51.0,4.5,3.5,60.0,322.0,0.4,15.0,56.0,4.5,3.5,64.0,135.0,0.4,0.746000000000038,3.5,4.5,56.0,64.0
2021-04-04 06:00,2021,4,4,6,6.8,15.0,5.9,14.0,75.0,2.4,53.0,52.0,73.0,2.4,53.0,52.0,72.0,1.7,47.0,52.0,1.7,47.0,52.0,51.0,55.0,14.0,56.0,4.5,3.5,62.0,137.0,0.4,14.0,56.0,4.5,3.5,64.0,322.0,0.4,15.0,57.0,4.5,3.5,64.0,135.0,0.4,0.207999999999998,3.5,4.5,56.0,64.0
2021-04-04 08:00,2021,4,4,8,6.9,15.0,5.8,14.0,75.0,2.4,53.0,52.0,73.0,2.4,53.0,52.0,72.0,1.7,47.0,52.0,1.7,47.0,52.0,51.0,61.0,14.0,54.0,4.5,3.5,60.0,137.0,0.4,14.0,52.0,4.5,3.5,60.0,322.0,0.4,15.0,53.0,4.5,3.5,60.0,135.0,0.4,0.508999999999986,3.5,4.5,53.0,60.0
2021-04-04 10:00,2021,4,4,10,6.5,15.0,5.9,14.0,74.0,2.4,54.0,52.0,75.0,2.4,53.0,53.0,73.0,1.7,46.0,52.0,1.7,47.0,52.0,51.0,58.0,14.0,54.0,4.4,3.4,60.0,120.0,0.4,14.0,56.0,4.9,3.9,64.0,322.0,0.4,15.0,52.0,4.8,4.0,60.0,274.0,0.4,1.711,4.0,4.9,54.0,64.0
2021-04-04 12:00,2021,4,4,12,6.5,15.0,5.7,14.0,75.0,2.4,54.0,53.0,73.0,2.4,53.0,53.0,71.0,1.7,47.0,52.0,1.7,48.0,52.0,51.0,59.0,14.0,54.0,4.8,3.8,61.0,118.0,0.4,14.0,51.0,4.8,3.9,60.0,293.0,0.4,15.0,54.0,4.7,3.8,62.0,142.0,0.4,5.39000000000001,3.9,4.8,54.0,62.0
2021-04-04 14:00,2021,4,4,14,6.9,15.0,6.0,14.0,78.0,2.4,53.0,53.0,73.0,2.4,53.0,52.0,71.0,1.8,47.0,52.0,1.8,48.0,52.0,50.0,63.0,14.0,58.0,4.3,3.4,64.0,279.0,0.4,14.0,55.0,4.5,3.5,62.0,146.0,0.4,14.0,53.0,4.6,3.7,60.0,129.0,0.4,0.993999999999982,3.7,4.6,55.0,64.0
2021-04-04 16:00,2021,4,4,16,6.7,15.0,5.8,14.0,73.0,2.4,53.0,53.0,73.0,2.4,53.0,52.0,72.0,1.8,47.0,52.0,1.8,48.0,52.0,50.0,61.0,14.0,54.0,4.8,3.7,60.0,117.0,0.4,14.0,51.0,4.9,3.959,59.0,246.0,0.4,14.0,56.0,4.8,3.9,63.0,322.0,0.4,0.995000000000028,3.959,4.9,54.0,63.0
2021-04-04 18:00,2021,4,4,18,6.8,15.0,6.4,14.0,76.0,2.4,53.0,52.0,79.0,2.5,54.0,53.0,79.0,1.8,47.0,52.0,1.8,47.0,52.0,50.0,59.0,14.0,56.0,4.6,3.9,63.0,314.0,0.4,14.0,53.0,4.4,3.6,67.0,316.0,0.4,14.0,55.0,4.3,3.5,62.0,318.0,0.4,0.438999999999965,3.9,4.6,55.0,67.0
2021-04-04 20:00,2021,4,4,20,6.2,14.0,5.8,14.0,74.0,2.4,53.0,53.0,73.0,2.4,53.0,52.0,73.0,1.8,46.0,52.0,1.8,47.0,52.0,50.0,61.0,14.0,56.0,4.6,3.9,63.0,314.0,0.4,14.0,53.0,4.4,3.6,67.0,316.0,0.4,14.0,55.0,4.3,3.5,62.0,318.0,0.4,1.14400000000003,3.9,4.6,55.0,67.0
2021-04-04 22:00,2021,4,4,22,6.7,14.0,5.9,14.0,75.0,2.4,53.0,53.0,73.0,2.4,53.0,52.0,73.0,1.8,46.0,52.0,1.8,47.0,52.0,50.0,66.0,14.0,56.0,4.6,3.9,63.0,314.0,0.4,14.0,56.0,4.4,3.6,63.0,316.0,0.4,14.0,53.0,4.3,3.5,61.0,318.0,0.4,0.441000000000003,3.9,4.6,56.0,63.0
2021-04-05 00:00,2021,4,5,0,6.9,15.0,5.9,14.0,76.0,2.4,53.0,53.0,73.0,2.4,52.0,52.0,78.0,1.8,47.0,52.0,1.8,48.0,52.0,50.0,55.0,14.0,58.0,4.3,3.4,64.0,152.0,0.4,14.0,51.0,4.2,3.5,61.0,150.0,0.4,15.0,52.0,4.2,3.3,60.0,198.0,0.4,2.32500000000002,3.5,4.3,52.0,64.0
2021-04-05 02:00,2021,4,5,2,6.7,14.0,6.0,14.0,75.0,2.4,53.0,53.0,73.0,2.4,53.0,52.0,73.0,1.8,46.0,52.0,1.8,47.0,52.0,50.0,62.0,14.0,55.0,4.6,3.6,62.0,314.0,0.4,14.0,56.0,4.6,3.6,64.0,316.0,0.4,14.0,55.0,4.6,3.6,62.0,318.0,0.4,0.537000000000006,3.6,4.6,55.0,64.0
2021-04-05 04:00,2021,4,5,4,6.8,14.0,5.9,14.0,75.0,2.4,53.0,52.0,73.0,2.4,53.0,52.0,72.0,1.8,47.0,52.0,1.8,48.0,52.0,51.0,57.0,14.0,57.0,4.5,3.5,64.0,137.0,0.4,14.0,56.0,4.5,3.5,64.0,322.0,0.4,15.0,56.0,4.5,3.5,63.0,135.0,0.4,1.65499999999997,3.5,4.5,56.0,64.0
2021-04-05 06:00,2021,4,5,6,6.7,14.0,5.8,14.0,75.0,2.4,53.0,52.0,73.0,2.4,53.0,52.0,72.0,1.8,47.0,52.0,1.8,48.0,52.0,51.0,66.0,14.0,55.0,4.5,3.5,62.0,137.0,0.4,14.0,55.0,4.5,3.5,63.0,322.0,0.4,15.0,54.0,4.5,3.5,62.0,135.0,0.4,0.293000000000035,3.5,4.5,55.0,63.0
2021-04-05 08:00,2021,4,5,8,6.8,14.0,6.0,14.0,75.0,2.4,53.0,52.0,73.0,2.4,53.0,52.0,72.0,1.8,47.0,52.0,1.8,48.0,52.0,51.0,63.0,14.0,56.0,4.5,3.5,63.0,137.0,0.4,14.0,51.0,4.5,3.5,61.0,322.0,0.4,15.0,54.0,4.5,3.5,62.0,135.0,0.4,0.75999999999998,3.5,4.5,54.0,63.0
2021-04-05 10:00,2021,4,5,10,6.2,14.0,5.8,14.0,75.0,2.3,46.0,52.0,71.0,2.4,53.0,51.0,79.0,1.8,46.0,52.0,1.8,48.0,52.0,50.0,57.0,14.0,56.0,4.5,3.6,63.0,153.0,0.4,14.0,55.0,4.5,3.7,62.0,320.0,0.4,14.0,54.0,4.5,3.7,61.0,141.0,0.4,0.540999999999979,3.7,4.5,55.0,63.0
2021-04-05 12:00,2021,4,5,12,6.3,14.0,5.8,14.0,75.0,2.4,54.0,54.0,72.0,2.4,53.0,52.0,69.0,1.8,47.0,52.0,1.8,48.0,52.0,51.0,62.0,14.0,55.0,4.7,3.8,62.0,138.0,0.4,14.0,51.0,4.8,3.9,59.0,275.0,0.4,14.0,56.0,4.8,3.9,64.0,193.0,0.4,1.55400000000003,3.9,4.8,55.0,64.0
2021-04-05 14:00,2021,4,5,14,6.4,14.0,6.0,14.0,70.0,2.4,54.0,52.0,73.0,2.4,53.0,52.0,73.0,1.8,47.0,52.0,1.8,49.0,52.0,51.0,58.0,14.0,53.0,4.6,3.8,59.0,199.0,0.4,14.0,56.0,4.2,3.5,64.0,262.0,0.4,14.0,54.0,4.1,3.4,61.0,137.0,0.4,0.237,3.8,4.6,54.0,64.0
2021-04-05 16:00,2021,4,5,16,6.6,15.0,6.0,14.0,74.0,2.4,53.0,53.0,72.0,2.4,53.0,52.0,77.0,1.8,47.0,52.0,1.8,49.0,52.0,50.0,61.0,14.0,53.0,4.4,3.6,60.0,114.0,0.4,14.0,57.0,4.9,3.9,65.0,195.0,0.4,14.0,55.0,5.1,4.0,62.0,144.0,0.4,0.758200000000006,4.0,5.1,55.0,65.0
2021-04-05 18:00,2021,4,5,18,6.2,14.0,5.8,14.0,79.0,2.4,54.0,52.0,78.0,2.4,53.0,51.0,67.0,1.8,47.0,52.0,1.8,49.0,52.0,51.0,58.0,14.0,58.0,4.4,3.5,64.0,64.0,0.4,14.0,54.0,4.7,3.7,61.0,134.0,0.4,14.0,54.0,4.7,3.8,61.0,133.0,0.4,2.10379999999998,3.8,4.7,54.0,64.0
2021-04-05 20:00,2021,4,5,20,6.7,15.0,6.0,14.0,71.0,2.4,53.0,53.0,73.0,2.4,52.0,52.0,61.0,1.9,47.0,52.0,1.9,48.0,52.0,50.0,73.0,14.0,55.0,4.3,3.4,63.0,152.0,0.4,14.0,52.0,4.2,3.5,62.0,150.0,0.4,15.0,57.0,4.2,3.3,64.0,198.0,0.4,1.84200000000001,3.5,4.3,55.0,64.0
2021-04-05 22:00,2021,4,5,22,6.8,15.0,5.8,14.0,77.0,2.4,53.0,53.0,73.0,2.4,52.0,52.0,78.0,1.8,47.0,52.0,1.8,48.0,52.0,50.0,64.0,14.0,55.0,4.3,3.4,62.0,152.0,0.4,14.0,52.0,4.2,3.5,60.0,150.0,0.4,15.0,55.0,4.2,3.3,63.0,198.0,0.4,15.562,3.5,4.3,55.0,63.0
2021-04-06 00:00,2021,4,6,0,6.7,14.0,5.9,15.0,74.0,2.4,53.0,51.0,93.0,2.4,52.0,52.0,73.0,1.8,45.0,52.0,1.8,47.0,52.0,50.0,64.0,14.0,53.0,5.2,3.9,61.0,163.0,0.4,14.0,54.0,4.9,3.8,62.0,203.0,0.4,14.0,52.0,4.9,3.9,61.0,148.0,0.4,1.797,3.9,5.2,53.0,62.0
2021-04-06 02:00,2021,4,6,2,6.9,15.0,6.0,14.0,75.0,2.4,53.0,53.0,73.0,2.4,52.0,52.0,78.0,1.8,47.0,52.0,1.8,48.0,52.0,50.0,60.0,14.0,52.0,4.5,3.5,60.0,152.0,0.4,14.0,54.0,4.5,3.5,64.0,150.0,0.4,15.0,54.0,4.5,3.5,64.0,198.0,0.4,0.21599999999998,3.5,4.5,54.0,64.0
2021-04-06 04:00,2021,4,6,4,6.8,14.0,5.9,14.0,75.0,2.4,53.0,52.0,73.0,2.4,53.0,52.0,72.0,1.8,47.0,52.0,1.8,48.0,52.0,51.0,57.0,14.0,57.0,4.5,3.5,64.0,137.0,0.4,14.0,56.0,4.5,3.5,64.0,322.0,0.4,15.0,56.0,4.5,3.5,63.0,135.0,0.4,0.557000000000016,3.5,4.5,56.0,64.0
